location_key;date;country_name;cumulative_vaccine_doses_administered;vaccine_doses_diary
CL;9/06/2021;Chile;20122594;193851
CL;10/06/2021;Chile;20325899;203305
CL;11/06/2021;Chile;20505040;179141
CL;12/06/2021;Chile;20537567;32527
CL;13/06/2021;Chile;20539644;2077
CL;14/06/2021;Chile;20761546;221902
CL;15/06/2021;Chile;20972530;210984
CL;16/06/2021;Chile;21199649;227119
CL;17/06/2021;Chile;21383869;184220
CL;18/06/2021;Chile;21491285;107416
CL;19/06/2021;Chile;21528063;36778
CL;20/06/2021;Chile;21532021;3958
CL;21/06/2021;Chile;21551824;19803
CL;22/06/2021;Chile;21861256;309432
CL;23/06/2021;Chile;22113132;251876
CL;24/06/2021;Chile;22366621;253489
CL;25/06/2021;Chile;22578093;211472
CL;26/06/2021;Chile;22631067;52974
CL;27/06/2021;Chile;22636745;5678
CL;28/06/2021;Chile;22642382;5637
CL;29/06/2021;Chile;22892103;249721
CL;30/06/2021;Chile;23097350;205247
CL;1/07/2021;Chile;23280393;183043
CL;2/07/2021;Chile;23422343;141950
CL;3/07/2021;Chile;23460357;38014
CL;4/07/2021;Chile;23464880;4523
CL;5/07/2021;Chile;23620296;155416
CL;6/07/2021;Chile;23750873;130577
CL;7/07/2021;Chile;23913215;162342
CL;8/07/2021;Chile;24070051;156836
CL;9/07/2021;Chile;24209676;139625
CL;10/07/2021;Chile;24253148;43472
CL;11/07/2021;Chile;24258270;5122
CL;12/07/2021;Chile;24438311;180041
CL;13/07/2021;Chile;24622611;184300
CL;14/07/2021;Chile;24785646;163035
CL;15/07/2021;Chile;24953135;167489
CL;16/07/2021;Chile;24957982;4847
CL;17/07/2021;Chile;24981910;23928
CL;18/07/2021;Chile;24984148;2238
CL;19/07/2021;Chile;25107687;123539
CL;20/07/2021;Chile;25242354;134667
CL;21/07/2021;Chile;25347336;104982
CL;22/07/2021;Chile;25425836;78500
CL;23/07/2021;Chile;25542043;116207
CL;24/07/2021;Chile;25576681;34638
CL;25/07/2021;Chile;25579650;2969
CL;26/07/2021;Chile;25636524;56874
CL;27/07/2021;Chile;25687685;51161
CL;28/07/2021;Chile;25723199;35514
CL;29/07/2021;Chile;25813659;90460
CL;30/07/2021;Chile;25890669;77010
CL;31/07/2021;Chile;25901900;11231
CL;1/08/2021;Chile;25902375;475
CL;2/08/2021;Chile;26026701;124326
CL;3/08/2021;Chile;26165874;139173
CL;4/08/2021;Chile;26230700;64826
CL;5/08/2021;Chile;26277073;46373
CL;6/08/2021;Chile;26311836;34763
CL;7/08/2021;Chile;26313008;1172
CL;8/08/2021;Chile;26313090;82
CL;9/08/2021;Chile;26411498;98408
CL;10/08/2021;Chile;26499380;87882
CL;11/08/2021;Chile;26690319;190939
CL;12/08/2021;Chile;26861968;171649
CL;13/08/2021;Chile;27010066;148098
CL;14/08/2021;Chile;27014836;4770
CL;15/08/2021;Chile;27015356;520
CL;16/08/2021;Chile;27234648;219292
CL;17/08/2021;Chile;27473852;239204
CL;18/08/2021;Chile;27664173;190321
CL;19/08/2021;Chile;27834045;169872
CL;20/08/2021;Chile;27984124;150079
CL;21/08/2021;Chile;27990584;6460
CL;22/08/2021;Chile;27991902;1318
CL;23/08/2021;Chile;28110978;119076
CL;24/08/2021;Chile;28229674;118696
CL;25/08/2021;Chile;28343015;113341
CL;26/08/2021;Chile;28527277;184262
CL;27/08/2021;Chile;28660764;133487
CL;28/08/2021;Chile;28665026;4262
CL;29/08/2021;Chile;28665892;866
CL;30/08/2021;Chile;28859629;193737
CL;31/08/2021;Chile;29062758;203129
CL;1/09/2021;Chile;29219774;157016
CL;2/09/2021;Chile;29360178;140404
CL;3/09/2021;Chile;29462142;101964
CL;4/09/2021;Chile;29464817;2675
CL;5/09/2021;Chile;29465112;295
CL;6/09/2021;Chile;29619885;154773
CL;7/09/2021;Chile;29802666;182781
CL;8/09/2021;Chile;29953169;150503
CL;9/09/2021;Chile;30090473;137304
CL;10/09/2021;Chile;30225298;134825
CL;11/09/2021;Chile;30228646;3348
CL;12/09/2021;Chile;30228961;315
CL;13/09/2021;Chile;30421486;192525
CL;14/09/2021;Chile;30600838;179352
CL;15/09/2021;Chile;30741615;140777
CL;16/09/2021;Chile;30808259;66644
CL;17/09/2021;Chile;30808445;186
CL;18/09/2021;Chile;30808467;22
CL;19/09/2021;Chile;30808472;5
CL;20/09/2021;Chile;30953970;145498
CL;21/09/2021;Chile;31112564;158594
CL;22/09/2021;Chile;31279244;166680
CL;23/09/2021;Chile;31423036;143792
CL;24/09/2021;Chile;31572034;148998
CL;25/09/2021;Chile;31574769;2735
CL;26/09/2021;Chile;31575194;425
CL;27/09/2021;Chile;31774088;198894
CL;28/09/2021;Chile;32007603;233515
CL;29/09/2021;Chile;32229442;221839
CL;30/09/2021;Chile;32430369;200927
CL;1/10/2021;Chile;32613078;182709
CL;2/10/2021;Chile;32621499;8421
CL;3/10/2021;Chile;32622456;957
CL;4/10/2021;Chile;32793402;170946
CL;5/10/2021;Chile;32962383;168981
CL;6/10/2021;Chile;33116618;154235
CL;7/10/2021;Chile;33271732;155114
CL;8/10/2021;Chile;33416703;144971
CL;9/10/2021;Chile;33420447;3744
CL;10/10/2021;Chile;33420857;410
CL;11/10/2021;Chile;33422373;1516
CL;12/10/2021;Chile;33636584;214211
CL;13/10/2021;Chile;33861848;225264
CL;14/10/2021;Chile;34057355;195507
CL;15/10/2021;Chile;34231071;173716
CL;16/10/2021;Chile;34237186;6115
CL;17/10/2021;Chile;34238005;819
CL;18/10/2021;Chile;34429245;191240
CL;19/10/2021;Chile;34655979;226734
CL;20/10/2021;Chile;34894378;238399
CL;21/10/2021;Chile;35126128;231750
CL;22/10/2021;Chile;35369071;242943
CL;23/10/2021;Chile;35378744;9673
CL;24/10/2021;Chile;35379776;1032
CL;25/10/2021;Chile;35657245;277469
CL;26/10/2021;Chile;35978243;320998
CL;27/10/2021;Chile;36302497;324254
CL;28/10/2021;Chile;36622355;319858
CL;29/10/2021;Chile;36916785;294430
CL;30/10/2021;Chile;36943986;27201
CL;31/10/2021;Chile;36946770;2784
CL;1/11/2021;Chile;36949271;2501
CL;2/11/2021;Chile;37208297;259026
CL;3/11/2021;Chile;37516740;308443
CL;4/11/2021;Chile;37809797;293057
CL;5/11/2021;Chile;38069977;260180
CL;6/11/2021;Chile;38102764;32787
CL;7/11/2021;Chile;38106000;3236
CL;8/11/2021;Chile;38290993;184993
CL;9/11/2021;Chile;38520304;229311
CL;10/11/2021;Chile;38732382;212078
CL;11/11/2021;Chile;38921857;189475
CL;12/11/2021;Chile;39117121;195264
CL;13/11/2021;Chile;39149949;32828
CL;14/11/2021;Chile;39153226;3277
CL;15/11/2021;Chile;39346353;193127
CL;16/11/2021;Chile;39538249;191896
CL;17/11/2021;Chile;39720060;181811
CL;18/11/2021;Chile;39883810;163750
CL;19/11/2021;Chile;40042176;158366
CL;20/11/2021;Chile;40064230;22054
CL;21/11/2021;Chile;40066273;2043
CL;22/11/2021;Chile;40204225;137952
CL;23/11/2021;Chile;40346518;142293
CL;24/11/2021;Chile;40484153;137635
CL;25/11/2021;Chile;40609418;125265
CL;26/11/2021;Chile;40734727;125309
CL;27/11/2021;Chile;40759106;24379
CL;28/11/2021;Chile;40762249;3143
CL;29/11/2021;Chile;40898480;136231
CL;30/11/2021;Chile;41066486;168006
CL;1/12/2021;Chile;41226306;159820
CL;2/12/2021;Chile;41376504;150198
CL;3/12/2021;Chile;41524022;147518
CL;4/12/2021;Chile;41549207;25185
CL;5/12/2021;Chile;41552734;3527
CL;6/12/2021;Chile;41714774;162040
CL;7/12/2021;Chile;41885417;170643
CL;8/12/2021;Chile;41888602;3185
CL;9/12/2021;Chile;42049924;161322
CL;10/12/2021;Chile;42199471;149547
CL;11/12/2021;Chile;42228315;28844
CL;12/12/2021;Chile;42232104;3789
CL;13/12/2021;Chile;42402304;170200
CL;14/12/2021;Chile;42563496;161192
CL;15/12/2021;Chile;42708994;145498
CL;16/12/2021;Chile;42839559;130565
CL;17/12/2021;Chile;42955379;115820
CL;18/12/2021;Chile;42976751;21372
CL;19/12/2021;Chile;42979292;2541
CL;20/12/2021;Chile;43106007;126715
CL;21/12/2021;Chile;43225659;119652
CL;22/12/2021;Chile;43326210;100551
CL;23/12/2021;Chile;43403692;77482
CL;24/12/2021;Chile;43423733;20041
CL;25/12/2021;Chile;43423816;83
CL;26/12/2021;Chile;43425128;1312
CL;27/12/2021;Chile;43590253;165125
CL;28/12/2021;Chile;43808504;218251
CL;29/12/2021;Chile;44038222;229718
CL;30/12/2021;Chile;44256955;218733
CL;31/12/2021;Chile;44312626;55671
CL;1/01/2022;Chile;44312735;109
CL;2/01/2022;Chile;44313614;879
CL;3/01/2022;Chile;44495954;182340
CL;4/01/2022;Chile;44667768;171814
CL;5/01/2022;Chile;44811018;143250
CL;6/01/2022;Chile;44951688;140670
CL;7/01/2022;Chile;45088834;137146
CL;8/01/2022;Chile;45103828;14994
CL;9/01/2022;Chile;45106196;2368
CL;10/01/2022;Chile;45255691;149495
CL;11/01/2022;Chile;45384337;128646
CL;12/01/2022;Chile;45495004;110667
CL;13/01/2022;Chile;45593787;98783
CL;14/01/2022;Chile;45688322;94535
CL;15/01/2022;Chile;45699996;11674
CL;16/01/2022;Chile;45700925;929
CL;17/01/2022;Chile;45805492;104567
CL;18/01/2022;Chile;45890209;84717
CL;19/01/2022;Chile;45978162;87953
CL;20/01/2022;Chile;46096643;118481
CL;21/01/2022;Chile;46194126;97483
CL;22/01/2022;Chile;46203423;9297
CL;23/01/2022;Chile;46204397;974
CL;24/01/2022;Chile;46308381;103984
CL;25/01/2022;Chile;46400715;92334
CL;26/01/2022;Chile;46480604;79889
CL;27/01/2022;Chile;46551974;71370
CL;28/01/2022;Chile;46618547;66573
CL;29/01/2022;Chile;46626318;7771
CL;30/01/2022;Chile;46627035;717
CL;31/01/2022;Chile;46710659;83624
CL;1/02/2022;Chile;46783487;72828
CL;2/02/2022;Chile;46849504;66017
CL;3/02/2022;Chile;46911845;62341
CL;4/02/2022;Chile;46973055;61210
CL;5/02/2022;Chile;46978536;5481
CL;6/02/2022;Chile;46979143;607
CL;7/02/2022;Chile;47089095;109952
CL;8/02/2022;Chile;47186289;97194
CL;9/02/2022;Chile;47266342;80053
CL;10/02/2022;Chile;47336454;70112
CL;11/02/2022;Chile;47397918;61464
CL;12/02/2022;Chile;47403400;5482
CL;13/02/2022;Chile;47404084;684
CL;14/02/2022;Chile;47552868;148784
CL;15/02/2022;Chile;47686245;133377
CL;16/02/2022;Chile;47803805;117560
CL;17/02/2022;Chile;47908754;104949
CL;18/02/2022;Chile;47997992;89238
CL;19/02/2022;Chile;48004045;6053
CL;20/02/2022;Chile;48004451;406
CL;21/02/2022;Chile;48151380;146929
CL;22/02/2022;Chile;48282794;131414
CL;23/02/2022;Chile;48395144;112350
CL;24/02/2022;Chile;48495841;100697
CL;25/02/2022;Chile;48585273;89432
CL;26/02/2022;Chile;48592478;7205
CL;27/02/2022;Chile;48593044;566
CL;28/02/2022;Chile;48748886;155842
CL;1/03/2022;Chile;48886990;138104
CL;2/03/2022;Chile;48997034;110044
CL;3/03/2022;Chile;49096850;99816
CL;4/03/2022;Chile;49200245;103395
CL;5/03/2022;Chile;49210773;10528
CL;6/03/2022;Chile;49211284;511
CL;7/03/2022;Chile;49330468;119184
CL;8/03/2022;Chile;49437867;107399
CL;9/03/2022;Chile;49535210;97343
CL;10/03/2022;Chile;49625654;90444
CL;11/03/2022;Chile;49722067;96413
CL;12/03/2022;Chile;49735221;13154
CL;13/03/2022;Chile;49735875;654
CL;14/03/2022;Chile;49827322;91447
CL;15/03/2022;Chile;49916416;89094
CL;16/03/2022;Chile;49994782;78366
CL;17/03/2022;Chile;50067903;73121
CL;18/03/2022;Chile;50156057;88154
CL;19/03/2022;Chile;50168742;12685
CL;20/03/2022;Chile;50169323;581
CL;21/03/2022;Chile;50253530;84207
CL;22/03/2022;Chile;50334653;81123
CL;23/03/2022;Chile;50408333;73680
CL;24/03/2022;Chile;50475544;67211
CL;25/03/2022;Chile;50556319;80775
CL;26/03/2022;Chile;50569488;13169
CL;27/03/2022;Chile;50570086;598
CL;28/03/2022;Chile;50636641;66555
CL;29/03/2022;Chile;50696556;59915
CL;30/03/2022;Chile;50752985;56429
CL;31/03/2022;Chile;50802645;49660
CL;1/04/2022;Chile;50859809;57164
CL;2/04/2022;Chile;50868701;8892
CL;3/04/2022;Chile;50869085;384
CL;4/04/2022;Chile;50942952;73867
CL;5/04/2022;Chile;51013302;70350
CL;6/04/2022;Chile;51081584;68282
CL;7/04/2022;Chile;51142471;60887
CL;8/04/2022;Chile;51207506;65035
CL;9/04/2022;Chile;51219846;12340
CL;10/04/2022;Chile;51220224;378
CL;11/04/2022;Chile;51305005;84781
CL;12/04/2022;Chile;51390853;85848
CL;13/04/2022;Chile;51475883;85030
CL;14/04/2022;Chile;51569754;93871
CL;15/04/2022;Chile;51570616;862
CL;16/04/2022;Chile;51571251;635
CL;17/04/2022;Chile;51571660;409
CL;18/04/2022;Chile;51684708;113048
CL;19/04/2022;Chile;51808427;123719
CL;20/04/2022;Chile;51934666;126239
CL;21/04/2022;Chile;52054001;119335
CL;22/04/2022;Chile;52180980;126979
CL;23/04/2022;Chile;52200771;19791
CL;24/04/2022;Chile;52201762;991
CL;25/04/2022;Chile;52319117;117355
CL;26/04/2022;Chile;52428228;109111
CL;27/04/2022;Chile;52528110;99882
CL;28/04/2022;Chile;52633312;105202
CL;29/04/2022;Chile;52760048;126736
CL;30/04/2022;Chile;52782927;22879
CL;1/05/2022;Chile;52783132;205
CL;2/05/2022;Chile;52917622;134490
CL;3/05/2022;Chile;53047351;129729
CL;4/05/2022;Chile;53169483;122132
CL;5/05/2022;Chile;53281372;111889
CL;6/05/2022;Chile;53395329;113957
CL;7/05/2022;Chile;53416750;21421
CL;8/05/2022;Chile;53418066;1316
CL;9/05/2022;Chile;53529318;111252
CL;10/05/2022;Chile;53653119;123801
CL;11/05/2022;Chile;53838512;185393
CL;12/05/2022;Chile;54024034;185522
CL;13/05/2022;Chile;54210314;186280
CL;14/05/2022;Chile;54256363;46049
CL;15/05/2022;Chile;54260137;3774
CL;16/05/2022;Chile;54462642;202505
CL;17/05/2022;Chile;54665327;202685
CL;18/05/2022;Chile;54863426;198099
CL;19/05/2022;Chile;55043733;180307
CL;20/05/2022;Chile;55237738;194005
CL;21/05/2022;Chile;55266531;28793
CL;22/05/2022;Chile;55270779;4248
CL;23/05/2022;Chile;55467184;196405
CL;24/05/2022;Chile;55659155;191971
CL;25/05/2022;Chile;55844603;185448
CL;26/05/2022;Chile;56023087;178484
CL;27/05/2022;Chile;56213830;190743
CL;28/05/2022;Chile;56285465;71635
CL;29/05/2022;Chile;56292292;6827
CL;30/05/2022;Chile;56525018;232726
CL;31/05/2022;Chile;56778388;253370
CL;1/06/2022;Chile;56989517;211129
CL;2/06/2022;Chile;57169939;180422
CL;3/06/2022;Chile;57329758;159819
CL;4/06/2022;Chile;57379551;49793
CL;5/06/2022;Chile;57384442;4891
CL;6/06/2022;Chile;57558722;174280
CL;7/06/2022;Chile;57713410;154688
CL;8/06/2022;Chile;57853868;140458
CL;9/06/2022;Chile;57980834;126966
CL;10/06/2022;Chile;58114948;134114
CL;11/06/2022;Chile;58155397;40449
CL;12/06/2022;Chile;58159307;3910
CL;13/06/2022;Chile;58284583;125276
CL;14/06/2022;Chile;58397059;112476
CL;15/06/2022;Chile;58505228;108169
CL;16/06/2022;Chile;58602214;96986
CL;17/06/2022;Chile;58703099;100885
CL;18/06/2022;Chile;58732062;28963
CL;19/06/2022;Chile;58734197;2135
CL;20/06/2022;Chile;58866712;132515
CL;21/06/2022;Chile;58872939;6227
CL;22/06/2022;Chile;58967205;94266
CL;23/06/2022;Chile;59046772;79567
CL;24/06/2022;Chile;59135705;88933
CL;25/06/2022;Chile;59163481;27776
CL;26/06/2022;Chile;59166147;2666
CL;27/06/2022;Chile;59171356;5209
CL;28/06/2022;Chile;59266168;94812
CL;29/06/2022;Chile;59358545;92377
CL;30/06/2022;Chile;59451218;92673
CL;1/07/2022;Chile;59524502;73284
CL;2/07/2022;Chile;59546698;22196
CL;3/07/2022;Chile;59549012;2314
CL;4/07/2022;Chile;59654879;105867
CL;5/07/2022;Chile;59750485;95606
CL;6/07/2022;Chile;59833414;82929
CL;7/07/2022;Chile;59917925;84511
CL;8/07/2022;Chile;59997114;79189
CL;9/07/2022;Chile;60014881;17767
CL;10/07/2022;Chile;60016907;2026
CL;11/07/2022;Chile;60103050;86143
CL;12/07/2022;Chile;60184782;81732
CL;13/07/2022;Chile;60262322;77540
CL;14/07/2022;Chile;60322752;60430
CL;15/07/2022;Chile;60382871;60119
CL;16/07/2022;Chile;60389377;6506
CL;17/07/2022;Chile;60390869;1492
CL;18/07/2022;Chile;60476120;85251
CL;19/07/2022;Chile;60555142;79022
CL;20/07/2022;Chile;60629858;74716
CL;21/07/2022;Chile;60700653;70795
CL;22/07/2022;Chile;60771142;70489
CL;23/07/2022;Chile;60788037;16895
CL;24/07/2022;Chile;60789741;1704
CL;25/07/2022;Chile;60848227;58486
CL;26/07/2022;Chile;60900754;52527
CL;27/07/2022;Chile;60952701;51947
CL;28/07/2022;Chile;61003148;50447
CL;29/07/2022;Chile;61055635;52487
CL;30/07/2022;Chile;61068993;13358
CL;31/07/2022;Chile;61070363;1370
CL;1/08/2022;Chile;61118365;48002
CL;2/08/2022;Chile;61163410;45045
CL;3/08/2022;Chile;61207592;44182
CL;4/08/2022;Chile;61248259;40667
CL;5/08/2022;Chile;61291624;43365
CL;6/08/2022;Chile;61301096;9472
CL;7/08/2022;Chile;61302162;1066
CL;8/08/2022;Chile;61345339;43177
CL;9/08/2022;Chile;61385313;39974
CL;10/08/2022;Chile;61425198;39885
CL;11/08/2022;Chile;61461953;36755
CL;12/08/2022;Chile;61502301;40348
CL;13/08/2022;Chile;61512500;10199
CL;14/08/2022;Chile;61513560;1060
CL;15/08/2022;Chile;61515141;1581
CL;16/08/2022;Chile;61551917;36776
CL;17/08/2022;Chile;61589100;37183
CL;18/08/2022;Chile;61626392;37292
CL;19/08/2022;Chile;61666250;39858
CL;20/08/2022;Chile;61676792;10542
CL;21/08/2022;Chile;61677661;869
CL;22/08/2022;Chile;61715366;37705
CL;23/08/2022;Chile;61749193;33827
CL;24/08/2022;Chile;61783773;34580
CL;25/08/2022;Chile;61815604;31831
CL;26/08/2022;Chile;61850061;34457
CL;27/08/2022;Chile;61859217;9156
CL;28/08/2022;Chile;61860161;944
CL;29/08/2022;Chile;61893010;32849
CL;30/08/2022;Chile;61924684;31674
CL;31/08/2022;Chile;61953990;29306
CL;1/09/2022;Chile;61981651;27661
CL;2/09/2022;Chile;62017318;35667
CL;3/09/2022;Chile;62023831;6513
CL;4/09/2022;Chile;62024367;536
CL;5/09/2022;Chile;62057078;32711
CL;6/09/2022;Chile;62082606;25528
CL;7/09/2022;Chile;62107406;24800
CL;8/09/2022;Chile;62130061;22655
CL;9/09/2022;Chile;62154930;24869
CL;10/09/2022;Chile;62161113;6183
CL;11/09/2022;Chile;62161701;588
CL;12/09/2022;Chile;62188844;27143
CL;13/09/2022;Chile;62204235;15391
CL;14/09/2022;Chile;62204235;0
CL;15/09/2022;Chile;62204235;0
CL;16/09/2022;Chile;62204235;0
CL;17/09/2022;Chile;62204235;0
CO;1/01/2021;Colombia;0;0
CO;2/01/2021;Colombia;0;0
CO;3/01/2021;Colombia;0;0
CO;4/01/2021;Colombia;0;0
CO;5/01/2021;Colombia;0;0
CO;6/01/2021;Colombia;0;0
CO;7/01/2021;Colombia;0;0
CO;8/01/2021;Colombia;0;0
CO;9/01/2021;Colombia;0;0
CO;10/01/2021;Colombia;0;0
CO;11/01/2021;Colombia;0;0
CO;12/01/2021;Colombia;0;0
CO;13/01/2021;Colombia;0;0
CO;14/01/2021;Colombia;0;0
CO;15/01/2021;Colombia;0;0
CO;16/01/2021;Colombia;0;0
CO;17/01/2021;Colombia;0;0
CO;18/01/2021;Colombia;0;0
CO;19/01/2021;Colombia;0;0
CO;20/01/2021;Colombia;0;0
CO;21/01/2021;Colombia;0;0
CO;22/01/2021;Colombia;0;0
CO;23/01/2021;Colombia;0;0
CO;24/01/2021;Colombia;0;0
CO;25/01/2021;Colombia;0;0
CO;26/01/2021;Colombia;0;0
CO;27/01/2021;Colombia;0;0
CO;28/01/2021;Colombia;0;0
CO;29/01/2021;Colombia;0;0
CO;30/01/2021;Colombia;0;0
CO;31/01/2021;Colombia;0;0
CO;1/02/2021;Colombia;0;0
CO;2/02/2021;Colombia;0;0
CO;3/02/2021;Colombia;0;0
CO;4/02/2021;Colombia;0;0
CO;5/02/2021;Colombia;0;0
CO;6/02/2021;Colombia;0;0
CO;7/02/2021;Colombia;0;0
CO;8/02/2021;Colombia;0;0
CO;9/02/2021;Colombia;0;0
CO;10/02/2021;Colombia;0;0
CO;11/02/2021;Colombia;0;0
CO;12/02/2021;Colombia;0;0
CO;13/02/2021;Colombia;0;0
CO;14/02/2021;Colombia;0;0
CO;15/02/2021;Colombia;0;0
CO;16/02/2021;Colombia;0;0
CO;17/02/2021;Colombia;18;18
CO;18/02/2021;Colombia;9935;9917
CO;19/02/2021;Colombia;21307;11372
CO;20/02/2021;Colombia;33140;11833
CO;21/02/2021;Colombia;39827;6687
CO;22/02/2021;Colombia;45166;5339
CO;23/02/2021;Colombia;48150;2984
CO;24/02/2021;Colombia;50524;2374
CO;25/02/2021;Colombia;66157;15633
CO;26/02/2021;Colombia;81333;15176
CO;27/02/2021;Colombia;114042;32709
CO;28/02/2021;Colombia;130578;16536
CO;1/03/2021;Colombia;149133;18555
CO;2/03/2021;Colombia;169619;20486
CO;3/03/2021;Colombia;191480;21861
CO;4/03/2021;Colombia;206475;14995
CO;5/03/2021;Colombia;239851;33376
CO;6/03/2021;Colombia;270411;30560
CO;7/03/2021;Colombia;299400;28989
CO;8/03/2021;Colombia;316079;16679
CO;9/03/2021;Colombia;403095;87016
CO;10/03/2021;Colombia;480250;77155
CO;11/03/2021;Colombia;589208;108958
CO;12/03/2021;Colombia;693490;104282
CO;13/03/2021;Colombia;782301;88811
CO;14/03/2021;Colombia;843204;60903
CO;15/03/2021;Colombia;913961;70757
CO;16/03/2021;Colombia;976137;62176
CO;17/03/2021;Colombia;1024358;48221
CO;18/03/2021;Colombia;1076496;52138
CO;19/03/2021;Colombia;1131999;55503
CO;20/03/2021;Colombia;1182098;50099
CO;21/03/2021;Colombia;1215008;32910
CO;22/03/2021;Colombia;1238259;23251
CO;23/03/2021;Colombia;1299809;61550
CO;24/03/2021;Colombia;1385503;85694
CO;25/03/2021;Colombia;1476364;90861
CO;26/03/2021;Colombia;1596288;119924
CO;27/03/2021;Colombia;1726924;130636
CO;28/03/2021;Colombia;1818861;91937
CO;29/03/2021;Colombia;1965054;146193
CO;30/03/2021;Colombia;2121530;156476
CO;31/03/2021;Colombia;2243392;121862
CO;1/04/2021;Colombia;2300890;57498
CO;2/04/2021;Colombia;2336144;35254
CO;3/04/2021;Colombia;2381049;44905
CO;4/04/2021;Colombia;2408085;27036
CO;5/04/2021;Colombia;2479671;71586
CO;6/04/2021;Colombia;2479671;0
CO;7/04/2021;Colombia;2691513;211842
CO;8/04/2021;Colombia;2812828;121315
CO;9/04/2021;Colombia;2946222;133394
CO;10/04/2021;Colombia;3041349;95127
CO;11/04/2021;Colombia;3041349;0
CO;12/04/2021;Colombia;3173583;132234
CO;13/04/2021;Colombia;3350226;176643
CO;14/04/2021;Colombia;3455084;104858
CO;15/04/2021;Colombia;3455084;0
CO;16/04/2021;Colombia;3590096;135012
CO;17/04/2021;Colombia;3707216;117120
CO;18/04/2021;Colombia;3769499;62283
CO;19/04/2021;Colombia;3867076;97577
CO;20/04/2021;Colombia;3979575;112499
CO;21/04/2021;Colombia;4131008;151433
CO;22/04/2021;Colombia;4224659;93651
CO;23/04/2021;Colombia;4318314;93655
CO;24/04/2021;Colombia;4400615;82301
CO;25/04/2021;Colombia;4451266;50651
CO;26/04/2021;Colombia;4451266;0
CO;27/04/2021;Colombia;4625373;174107
CO;28/04/2021;Colombia;4714640;89267
CO;29/04/2021;Colombia;4824078;109438
CO;30/04/2021;Colombia;4986471;162393
CO;1/05/2021;Colombia;5112694;126223
CO;2/05/2021;Colombia;5220330;107636
CO;3/05/2021;Colombia;5220330;0
CO;4/05/2021;Colombia;5220330;0
CO;5/05/2021;Colombia;5220330;0
CO;6/05/2021;Colombia;5220330;0
CO;7/05/2021;Colombia;6096661;876331
CO;8/05/2021;Colombia;6096661;0
CO;9/05/2021;Colombia;6096661;0
CO;10/05/2021;Colombia;6478808;382147
CO;11/05/2021;Colombia;6673552;194744
CO;12/05/2021;Colombia;6851163;177611
CO;13/05/2021;Colombia;7044644;193481
CO;14/05/2021;Colombia;7044644;0
CO;15/05/2021;Colombia;7374433;329789
CO;16/05/2021;Colombia;7459332;84899
CO;17/05/2021;Colombia;7537763;78431
CO;18/05/2021;Colombia;7718287;180524
CO;19/05/2021;Colombia;7862802;144515
CO;20/05/2021;Colombia;8008919;146117
CO;21/05/2021;Colombia;8008919;0
CO;22/05/2021;Colombia;8235482;226563
CO;23/05/2021;Colombia;8304265;68783
CO;24/05/2021;Colombia;8425588;121323
CO;25/05/2021;Colombia;8613236;187648
CO;26/05/2021;Colombia;8842360;229124
CO;27/05/2021;Colombia;8842360;0
CO;28/05/2021;Colombia;8842360;0
CO;29/05/2021;Colombia;9661266;818906
CO;30/05/2021;Colombia;9825772;164506
CO;31/05/2021;Colombia;10092122;266350
CO;1/06/2021;Colombia;10382967;290845
CO;2/06/2021;Colombia;10697683;314716
CO;3/06/2021;Colombia;10979983;282300
CO;4/06/2021;Colombia;11244592;264609
CO;5/06/2021;Colombia;11485904;241312
CO;6/06/2021;Colombia;11615265;129361
CO;7/06/2021;Colombia;11733523;118258
CO;8/06/2021;Colombia;11977805;244282
CO;9/06/2021;Colombia;12206104;228299
CO;10/06/2021;Colombia;12206104;0
CO;11/06/2021;Colombia;12711342;505238
CO;12/06/2021;Colombia;12917941;206599
CO;13/06/2021;Colombia;13024786;106845
CO;14/06/2021;Colombia;13167044;142258
CO;15/06/2021;Colombia;13167044;0
CO;16/06/2021;Colombia;13167044;0
CO;17/06/2021;Colombia;14062307;895263
CO;18/06/2021;Colombia;14062307;0
CO;19/06/2021;Colombia;14727526;665219
CO;20/06/2021;Colombia;14953869;226343
CO;21/06/2021;Colombia;15298930;345061
CO;22/06/2021;Colombia;15682435;383505
CO;23/06/2021;Colombia;16038817;356382
CO;24/06/2021;Colombia;16365857;327040
CO;25/06/2021;Colombia;16693732;327875
CO;26/06/2021;Colombia;17024426;330694
CO;27/06/2021;Colombia;17227818;203392
CO;28/06/2021;Colombia;17570929;343111
CO;29/06/2021;Colombia;17941952;371023
CO;30/06/2021;Colombia;18281743;339791
CO;1/07/2021;Colombia;18578199;296456
CO;2/07/2021;Colombia;18857607;279408
CO;3/07/2021;Colombia;19115730;258123
CO;4/07/2021;Colombia;19264851;149121
CO;5/07/2021;Colombia;19436143;171292
CO;6/07/2021;Colombia;19436143;0
CO;7/07/2021;Colombia;20198661;762518
CO;8/07/2021;Colombia;20198661;0
CO;9/07/2021;Colombia;20198661;0
CO;10/07/2021;Colombia;20605186;406525
CO;11/07/2021;Colombia;21641395;1036209
CO;12/07/2021;Colombia;21911121;269726
CO;13/07/2021;Colombia;21911121;0
CO;14/07/2021;Colombia;22624568;713447
CO;15/07/2021;Colombia;22942717;318149
CO;16/07/2021;Colombia;22942717;0
CO;17/07/2021;Colombia;23486275;543558
CO;18/07/2021;Colombia;23631963;145688
CO;19/07/2021;Colombia;23832572;200609
